"ID";"ANYO_PROCESO";"COD_CARRERA";"COD_UNIVERSIDAD";"MODESTUDIOS1";"EXPERIENCIAPREVIA1";"EXPERIENCIAPREVIA4_1";"EXPERIENCIAPREVIA4_2";"EXPERIENCIAPREVIA4_3";"EXPERIENCIAPREVIA4_4";"EXPERIENCIAPREVIA4_5";"EXPERIENCIAPREVIA2";"EXPERIENCIAPREVIA3";"PRIMERA_GENERACION1";"PRIMERA_GENERACION2";"EXPERIENCIAPREVIA5_1";"EXPERIENCIAPREVIA5_2";"EXPERIENCIAPREVIA5_3";"EXPERIENCIAPREVIA5_4";"EXPERIENCIAPREVIA5_5";"EXPERIENCIAPREVIA5_6";"EXPERIENCIAPREVIA5_7";"EXPERIENCIAPREVIA5_8";"EXPERIENCIAPREVIA5_9";"EXPERIENCIAPREVIA5_10";"CCEA3_1";"CCEA3_2";"CCEA3_3";"CCEA3_4";"CCEA3_5";"CCEA3_6";"CCEA12_1";"CCEA12_2";"CCEA12_3";"CCEA12_4";"CCEA12_5";"CCEA12_6";"CCEA12_7";"CCEA12_8";"CCEA12_9";"CCEA12_10";"CCEA12_11";"CCEA8_1";"CCEA8_2";"CCEA8_3";"CCEA8_4";"CCEA8_5";"CCEA8_6";"CCEA9";"CCEA10";"CCEA6_1";"CCEA6_2";"CCEA6_3";"CCEA6_4";"CCEA6_5";"CCEA7_1_1";"CCEA7_1_3";"CCEA7_2"
"K0167352160";2025;46401;"46";2;2;0;1;1;0;0;2;2;0;2;0;0;0;0;0;1;0;0;0;2;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;2;3;1;1;0;0;0;0;3;4;2;1;2;2;0;2;2;2
"K3067362158";2025;50508;"50";1;1;1;0;0;0;0;4;0;0;1;1;3;2;1;3;3;0;0;0;2;3;3;2;2;2;0;0;2;0;2;0;3;3;3;2;3;3;1;1;0;0;0;0;2;2;3;0;3;3;0;2;1;2
"K1667372155";2025;19039;"19";1;2;1;0;0;1;0;4;0;1;0;0;1;0;0;3;2;1;2;2;1;2;3;2;2;2;0;2;2;1;2;1;2;3;3;2;3;2;0;0;0;0;0;1;3;2;3;3;3;2;3;1;0;4
"K9967372150";2025;50221;"50";1;2;1;0;1;0;0;2;1;0;2;2;2;2;3;2;2;0;3;3;3;2;3;3;3;2;2;0;2;2;0;0;3;2;2;2;2;2;1;1;1;0;0;0;3;5;3;0;0;2;2;1;0;1
"K3067372157";2025;12028;"12";1;2;1;0;1;0;0;1;2;0;1;3;1;0;0;3;2;0;2;2;0;3;3;3;2;1;1;3;3;2;3;3;2;2;0;2;2;2;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;1
"K5467372156";2025;56127;"56";1;2;1;1;0;0;0;4;0;1;0;2;3;1;3;3;3;2;3;3;2;3;2;3;3;2;2;3;3;2;3;3;1;3;3;2;3;2;1;1;1;0;0;0;3;3;3;2;2;2;2;1;0;2
"K9767372155";2025;11001;"11";1;1;1;0;0;1;0;4;0;0;1;3;2;2;3;3;3;1;3;2;3;3;3;3;2;2;1;3;3;3;3;3;3;3;3;3;3;3;1;1;1;0;0;0;3;4;3;3;3;3;3;1;1;2
"K0467382156";2025;29021;"29";1;2;0;0;1;0;0;1;1;1;0;3;0;0;0;3;0;3;3;0;3;3;2;2;2;0;0;3;3;3;3;3;0;3;0;0;0;0;1;1;0;0;0;0;2;4;3;2;0;2;2;2;0;1
"K7367372160";2025;11072;"11";1;2;0;0;1;0;0;1;1;0;2;3;1;3;3;3;3;1;3;1;2;2;2;3;3;2;2;1;3;3;3;2;1;3;2;2;1;1;1;0;0;0;0;0;3;4;3;3;3;2;2;1;2;3
"K3067382159";2025;41098;"41";1;5;9;9;9;9;9;0;0;0;1;3;3;0;0;3;3;1;3;0;3;3;3;3;0;0;0;3;3;0;2;3;0;0;2;0;3;0;1;1;0;0;0;0;3;4;3;3;3;3;3;2;0;1
"K2667392153";2025;20100;"20";2;2;0;0;0;1;0;4;0;1;0;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;2;3;2;3;3;2;2;0;0;1;0;0;0;2;2;3;3;2;2;2;2;0;4
"K7167392155";2025;50926;"50";2;1;1;0;0;0;0;4;0;1;0;3;2;1;3;3;3;1;3;2;3;3;3;3;3;1;3;3;2;2;3;3;3;2;3;3;3;3;1;0;1;0;0;0;2;4;3;3;3;3;3;1;1;2
"K7067392156";2025;56207;"56";1;2;0;1;0;0;0;1;2;1;0;2;3;3;3;3;3;2;3;2;3;3;3;3;3;2;2;3;3;2;3;2;3;3;3;3;3;3;1;0;1;0;0;0;4;3;2;1;1;3;3;1;0;2
"K8467402153";2025;16005;"16";8;2;0;0;1;0;0;1;2;1;0;2;3;1;2;2;1;2;1;1;1;1;2;2;2;1;2;3;3;3;1;3;3;3;3;3;3;2;0;1;0;0;0;0;4;2;2;1;1;1;2;1;4;2
"K8467392160";2025;44010;"44";1;1;1;0;0;0;0;4;0;0;1;2;2;2;3;3;3;2;2;3;3;3;3;3;2;2;1;3;2;3;3;2;1;3;2;3;3;3;1;1;1;0;0;0;4;3;3;3;3;3;3;2;0;1
"K0867412152";2025;42002;"42";1;2;0;0;1;0;0;1;1;0;2;0;2;2;2;0;2;3;1;2;1;3;1;1;1;0;0;3;3;1;1;3;1;3;2;1;2;2;1;1;0;0;0;0;3;4;3;3;3;3;3;1;0;2
"K1167412152";2025;39120;"39";1;2;1;0;0;0;0;4;0;1;0;1;2;2;1;3;3;2;3;1;3;3;3;2;2;1;2;3;3;2;3;2;1;3;3;2;2;2;1;1;1;0;0;0;2;4;3;3;3;2;2;1;0;2
"K5167412151";2025;55085;"55";1;2;1;0;0;1;0;4;0;1;0;2;0;0;0;2;3;0;2;2;2;3;3;2;2;0;0;3;0;2;2;3;3;1;0;0;0;0;1;0;0;0;0;0;3;3;3;1;2;3;3;2;1;3
"K6167412152";2025;13020;"13";5;2;1;1;0;0;0;1;1;1;0;2;1;0;2;3;2;0;3;0;3;2;3;2;2;0;0;0;0;2;0;0;3;0;3;0;0;2;0;0;0;0;0;1;4;5;3;1;1;3;2;2;2;2
"K8267412151";2025;25064;"25";1;2;1;1;0;0;1;4;0;0;1;3;3;2;2;3;2;2;2;2;3;2;2;2;1;1;1;2;2;1;3;3;1;3;3;2;3;2;1;1;1;0;0;0;3;4;3;1;3;1;2;1;0;2
"K8767422152";2025;11523;"11";1;5;9;9;9;9;9;0;0;0;1;2;2;2;2;2;3;0;2;3;3;3;3;2;1;1;0;2;1;0;3;1;2;0;0;2;2;0;1;1;0;0;0;0;2;2;3;1;2;3;2;1;0;3
"K9267422160";2025;56508;"56";1;1;1;0;0;1;0;4;0;0;1;2;1;1;1;2;3;2;3;3;3;3;3;3;3;2;1;3;2;2;2;1;3;3;2;3;3;2;1;1;1;0;0;0;3;5;3;3;3;3;3;2;1;1
"K8567432154";2025;17844;"17";1;2;1;0;0;0;0;4;0;0;2;3;3;2;2;3;3;1;3;2;3;3;3;3;2;2;1;2;3;3;3;3;2;3;3;3;3;3;1;1;0;0;0;0;4;5;3;3;3;3;3;1;0;2
"K9767432155";2025;16008;"16";1;2;1;1;0;0;0;4;0;1;0;2;2;3;2;3;3;1;3;1;1;3;3;2;3;2;1;1;3;3;3;3;3;2;3;1;3;2;1;1;0;0;0;0;3;4;3;3;3;3;2;1;4;3
"K1167442155";2025;26005;"26";1;1;1;0;0;0;0;4;0;0;1;3;1;1;1;1;2;2;3;3;3;3;3;3;3;3;3;2;1;3;3;3;3;2;3;3;3;1;1;0;0;0;0;0;2;2;3;3;3;3;3;1;4;1
"K6867442156";2025;39129;"39";1;2;1;1;0;1;0;1;2;1;0;2;1;2;2;2;3;3;1;1;2;2;3;2;1;1;1;2;3;2;3;3;3;3;3;3;2;3;1;1;1;0;0;0;3;5;3;3;3;3;2;2;3;2
"K0267452154";2025;17823;"17";1;2;1;1;0;0;0;4;0;1;0;3;0;0;3;3;3;0;3;0;0;3;3;2;2;1;0;3;0;0;2;3;2;3;0;0;3;3;1;1;0;1;0;0;3;3;3;2;3;2;3;1;0;2
"K7167442158";2025;14062;"14";1;1;1;0;0;0;0;4;0;0;1;1;0;0;0;0;0;0;0;0;0;2;3;2;2;0;0;2;0;0;0;2;0;2;0;0;2;0;0;0;1;0;0;0;3;4;3;3;3;3;2;2;0;1
"K6467452152";2025;36050;"36";1;2;1;0;0;0;1;4;0;0;2;2;1;1;1;3;3;1;2;2;2;2;3;3;2;1;1;2;3;2;3;2;1;3;2;3;3;3;1;1;0;0;0;0;3;3;3;3;3;2;3;2;1;2
"K1467462154";2025;25044;"25";1;2;0;1;0;0;0;4;0;0;1;3;0;0;0;0;2;2;1;3;2;3;3;2;2;1;0;3;0;0;2;0;2;1;0;2;0;0;0;0;1;0;0;0;1;4;3;3;3;3;3;2;0;2
"K7667462150";2025;39103;"39";2;2;1;0;1;1;0;2;2;0;2;0;0;0;3;3;0;0;0;3;1;3;3;1;1;0;0;0;3;0;0;0;0;3;0;3;0;2;1;1;0;0;0;0;3;5;0;2;0;2;0;2;2;2
"K2867462154";2025;37005;"37";1;2;0;1;1;0;0;1;2;1;0;0;2;3;3;3;3;3;3;3;0;2;3;2;2;0;0;3;0;3;3;3;0;0;3;0;0;3;1;0;0;0;0;0;4;4;3;3;3;3;3;2;0;1
"K8367452160";2025;27003;"27";1;5;9;9;9;9;9;0;0;1;0;2;3;2;2;2;1;1;2;2;3;3;3;2;2;2;1;2;1;2;3;3;2;3;3;3;3;2;1;1;1;0;0;0;4;4;3;1;2;3;3;1;3;3
"K6067472150";2025;11086;"11";1;2;0;0;1;0;0;1;1;0;1;2;1;2;3;3;3;3;2;3;3;3;3;3;1;0;0;3;3;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;4;3;0;0;0;3;1;0;1
"K8867462159";2025;44009;"44";1;2;1;1;1;0;0;2;2;1;0;2;0;0;0;0;0;2;0;0;0;2;0;2;0;0;2;2;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;4;4;3;3;3;3;3;2;0;3
"K4367472156";2025;19049;"19";1;2;0;0;1;0;0;1;1;0;2;2;1;1;3;3;2;2;2;2;3;1;3;2;2;1;2;3;2;2;3;3;3;2;2;2;3;3;0;1;0;1;0;0;3;3;3;2;3;2;2;2;4;2
"K0567472159";2025;38292;"38";1;1;1;0;0;0;0;4;0;1;0;3;3;1;2;3;3;1;1;3;3;1;3;3;2;1;1;3;3;2;3;3;2;2;1;2;3;2;1;1;0;0;0;0;3;5;3;2;3;3;3;1;0;1
"K3467492150";2025;56316;"56";1;2;1;0;0;1;0;4;0;1;0;3;3;0;3;3;3;0;2;2;3;3;3;3;2;2;0;3;3;2;3;3;0;3;3;0;3;2;1;1;1;0;0;0;3;2;3;3;3;3;3;2;1;1
"K1967482159";2025;41165;"41";1;1;0;1;0;0;0;4;0;1;0;2;0;0;0;3;0;0;3;0;3;3;3;2;2;0;0;0;2;0;3;2;0;0;0;0;0;3;1;0;1;0;0;0;3;3;3;3;2;3;3;1;0;3
"K0567492154";2025;21056;"21";1;2;1;1;0;0;0;4;0;0;1;3;2;1;1;3;3;1;3;3;3;2;3;3;3;2;1;2;3;2;3;1;2;3;3;1;2;2;1;1;1;0;0;0;4;5;3;3;3;3;3;2;4;2
"K1967492154";2025;50202;"50";1;2;1;0;0;0;0;2;1;0;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;1;0;0;0;0;0;3;5;3;3;3;3;3;1;1;2
"K5067482159";2025;30035;"30";1;1;1;0;0;0;0;4;0;0;1;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;3;3;3;0;0;0;0;2;0;2
"K9867492150";2025;49009;"49";2;2;1;0;0;0;0;4;0;1;0;2;3;2;0;0;0;0;0;0;0;2;2;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;1;1;1;0;0;0;4;5;3;3;0;0;0;2;0;3
"K1167502153";2025;51170;"51";1;1;1;0;0;1;0;4;0;1;0;1;2;0;0;3;3;2;1;0;1;3;3;1;1;0;0;3;2;0;3;3;0;0;3;0;2;0;0;0;0;0;1;0;1;2;3;2;0;3;0;1;0;3
"K4967492159";2025;37013;"37";1;3;1;0;0;0;0;4;0;0;1;1;1;1;2;3;1;1;1;3;3;3;3;2;1;1;1;2;2;2;3;2;2;2;2;3;3;2;0;1;0;0;0;0;2;3;2;1;1;1;2;2;0;2
"K3967492160";2025;40064;"40";1;2;1;0;0;0;0;4;0;0;1;2;0;0;0;0;3;2;3;0;2;3;3;3;3;3;0;3;3;3;3;3;3;3;3;3;3;3;1;1;0;0;0;0;3;3;3;3;3;3;3;1;4;2
"K2667522150";2025;34018;"34";1;2;1;0;0;0;0;4;0;1;0;2;2;1;1;3;3;2;3;3;2;2;3;3;2;2;1;3;2;1;2;3;3;2;3;3;3;2;0;1;1;0;0;0;3;4;3;1;3;3;3;2;0;1
"K6967522151";2025;16001;"16";1;2;0;0;1;0;0;1;1;1;0;0;0;0;2;3;3;2;0;0;2;3;0;2;0;0;0;3;2;0;0;2;0;3;0;0;2;3;1;1;0;0;0;0;3;4;3;2;3;3;2;1;0;1
"K0067532151";2025;16006;"16";1;2;1;0;0;1;0;4;0;1;0;2;2;3;2;3;3;1;1;1;2;2;3;3;1;1;2;3;2;1;3;2;2;3;3;2;3;1;0;0;0;0;0;1;4;5;3;3;2;2;2;1;2;2
"K2667522159";2025;25016;"25";1;5;9;9;9;9;9;0;0;0;1;1;3;3;2;3;3;3;3;2;3;3;3;2;2;1;3;3;2;3;3;3;3;2;3;3;1;3;1;0;1;0;0;0;4;3;3;1;3;3;3;2;0;2
"K7167522157";2025;49207;"49";1;1;1;0;0;0;0;4;0;0;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;1;1;2;1;1;2;2;2;2;2;0;0;0;0;1;0;3;2;3;2;2;2;2;1;1;2
"K8167522158";2025;37042;"37";2;1;0;0;1;0;0;4;0;0;2;2;0;0;2;0;3;0;2;2;2;2;3;2;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;3;2;2;3;0;0;2;0;3
"K0567532159";2025;41026;"41";1;2;1;0;0;0;0;4;0;1;0;3;3;1;3;3;2;3;3;2;3;3;3;3;3;2;2;3;2;3;3;3;3;3;2;2;3;1;0;1;1;0;0;0;3;4;3;3;3;3;3;1;1;1
"K1967542152";2025;41058;"41";1;2;1;0;0;0;0;4;0;1;0;2;2;0;0;3;2;1;0;3;0;3;3;2;2;0;0;3;3;0;2;0;3;0;3;3;0;2;1;1;0;1;0;0;3;4;3;2;3;3;2;2;0;1
"K2467542152";2025;50105;"50";1;2;1;0;0;1;0;4;0;1;0;3;1;0;0;0;3;0;0;0;2;2;0;2;0;0;0;3;2;0;3;0;3;0;3;3;3;3;1;1;0;0;0;0;3;3;3;3;3;3;2;1;1;2
"K6267542151";2025;16111;"16";1;2;1;0;0;0;0;4;0;1;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;2;3;0;0;0;0;1;0;0;0;0;0;3;4;2;2;3;3;0;2;0;2
"K4567532160";2025;37050;"37";2;5;9;9;9;9;9;0;0;1;0;2;1;1;1;3;3;2;2;3;3;3;3;3;2;2;1;2;2;2;3;1;3;3;3;2;3;2;0;1;1;0;0;0;2;3;3;3;3;3;2;1;4;2
"K6267542153";2025;41129;"41";1;1;1;0;0;1;0;4;0;0;1;1;0;0;1;3;3;1;3;2;3;2;2;2;3;0;1;1;2;2;1;2;0;3;2;3;3;1;1;1;1;0;0;0;4;5;3;3;3;3;2;1;0;2
"K4167542156";2025;50124;"50";1;5;9;9;9;9;9;0;0;1;0;2;1;0;2;1;3;1;2;1;3;3;3;3;2;2;0;2;1;3;1;1;3;3;3;3;3;2;1;1;0;0;0;0;3;4;3;3;3;2;2;2;1;3
"K1567552153";2025;50132;"50";1;2;1;0;0;0;0;4;0;0;1;3;0;2;2;3;0;0;0;2;3;2;3;3;0;0;0;2;0;2;3;3;3;0;3;0;3;2;1;0;0;0;0;0;2;4;2;3;3;3;2;2;2;2
"K8867542156";2025;49017;"49";1;2;1;1;0;0;0;4;0;0;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1;3;3;2;3;3;3;3;1;3;3;2;1;1;0;0;1;0;0;3;3;3;2;3;3;3;1;2;3
"K8667552158";2025;50928;"50";1;1;1;0;0;1;0;4;0;0;2;0;0;0;3;3;0;0;0;0;0;3;3;2;2;1;1;3;2;2;3;3;2;1;2;2;3;1;1;1;1;0;0;0;3;3;2;3;3;3;2;2;0;2
"K5367572151";2025;39415;"39";1;2;0;0;1;0;0;1;1;1;0;2;0;2;3;3;3;3;2;0;0;3;3;2;2;0;0;3;3;2;2;2;3;3;3;3;3;2;1;1;1;0;0;0;3;4;3;3;3;2;2;1;0;1
"K6767562158";2025;46306;"46";1;2;1;1;0;0;0;4;0;1;0;2;2;3;3;3;2;3;2;2;3;3;3;3;2;2;3;3;2;2;3;3;3;3;3;3;3;2;0;1;0;0;0;0;4;5;2;3;2;2;2;1;0;4
"K5867572157";2025;49101;"49";1;2;1;1;1;0;0;1;2;0;1;2;2;3;2;3;3;2;2;1;2;3;3;3;3;3;2;3;3;2;3;3;3;3;3;3;3;2;1;1;1;0;0;0;3;4;2;3;2;1;1;1;3;1
"K0667582155";2025;50930;"50";1;1;1;0;0;0;0;4;0;1;0;2;0;2;3;3;2;0;1;0;2;2;0;2;1;0;0;3;1;0;3;0;0;0;2;3;3;0;1;1;0;0;0;0;4;5;3;3;3;3;3;2;0;1
"K8567582151";2025;40030;"40";2;1;1;0;0;0;0;4;0;1;0;3;0;0;3;3;3;0;3;3;3;3;3;3;3;2;3;3;0;3;3;3;0;3;3;3;3;3;0;0;0;0;1;0;3;2;3;2;2;2;2;2;3;1
"K8967582154";2025;16070;"16";1;2;1;0;0;0;0;4;0;0;2;2;0;0;3;3;3;0;2;0;3;3;3;3;2;2;0;2;3;2;0;2;2;0;0;0;3;2;1;1;0;0;0;0;3;4;3;2;3;2;2;2;0;1
"K1867592153";2025;50925;"50";1;2;1;0;0;0;0;4;0;0;1;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;5;0;0;0;3;0;2;0;2
"K0167592155";2025;50802;"50";1;1;1;0;0;0;0;4;0;0;1;0;1;0;0;0;2;0;2;0;2;2;3;0;1;0;0;1;2;1;3;3;0;2;2;0;0;0;1;1;1;0;0;0;3;3;3;3;3;2;2;2;0;2
"K8767592150";2025;16050;"16";1;2;1;1;0;0;0;2;2;0;1;3;2;3;2;3;3;2;3;3;3;3;3;2;3;1;2;2;3;1;2;2;2;3;3;3;3;3;0;1;1;1;0;0;3;4;3;3;3;3;3;1;3;3
"K9067592150";2025;41089;"41";1;1;1;1;0;0;0;4;0;0;1;2;0;1;2;2;3;2;3;3;3;3;3;2;3;2;1;3;3;2;3;2;2;3;2;2;3;3;1;1;1;1;0;0;4;5;3;3;3;3;3;2;0;2
"K6267592156";2025;12009;"12";1;1;1;0;0;0;0;4;0;0;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2;1;1;2;2;1;0;0;1;0;0;3;2;2;2;2;2;2;1;3;2
"K5567592157";2025;41168;"41";1;2;1;1;0;0;0;4;0;0;2;3;3;0;0;3;3;3;3;0;0;3;3;3;3;0;0;3;0;0;3;3;0;0;0;0;0;0;1;1;0;0;0;0;4;5;3;3;3;3;2;1;0;3
"K5567602152";2025;16096;"16";1;1;1;0;0;0;0;4;0;0;2;2;2;1;1;3;3;1;3;2;2;3;3;3;3;1;2;2;3;2;3;3;2;3;3;3;3;3;1;1;1;0;0;0;3;4;3;2;3;3;1;1;3;1
"K1067612151";2025;14067;"14";1;2;0;0;1;1;0;1;1;0;1;1;2;1;1;3;3;3;2;2;3;3;2;3;2;1;1;3;3;2;3;2;3;3;3;2;3;3;1;1;0;0;0;0;4;4;3;3;3;3;3;2;0;1
"K0367612152";2025;41129;"41";1;1;1;0;0;0;0;4;0;0;1;2;3;0;2;3;3;3;3;1;3;3;3;3;3;2;0;2;2;2;2;3;3;3;0;2;3;2;1;1;1;0;0;0;3;4;3;3;3;3;3;2;0;3
"K3467612150";2025;51130;"51";1;5;9;9;9;9;9;0;0;1;0;2;3;2;2;3;3;1;3;3;3;3;3;3;1;1;1;0;2;0;3;0;0;3;3;0;0;3;1;1;0;0;0;0;4;1;3;1;3;3;3;1;3;3
"K2467612151";2025;35080;"35";1;5;9;9;9;9;9;0;0;1;0;3;3;0;2;3;3;2;3;3;3;2;2;3;3;3;2;3;0;0;3;3;0;0;3;0;0;2;1;1;0;0;0;0;2;4;3;0;0;2;0;2;0;2
"K3367602159";2025;38338;"38";1;2;1;0;0;1;0;2;2;0;2;3;2;2;2;3;3;0;1;2;2;2;3;3;2;3;1;3;3;2;2;3;3;2;1;3;2;2;1;1;1;0;0;0;2;4;3;1;2;2;2;1;1;1
"K5067602159";2025;39109;"39";1;2;1;0;0;0;0;1;1;0;1;2;0;2;0;2;3;2;1;0;0;2;3;2;0;0;0;2;0;3;3;3;2;0;0;0;0;0;0;1;0;0;0;0;3;4;3;0;0;3;0;2;0;1
"K4667612153";2025;16060;"16";1;2;1;1;0;0;0;4;0;0;1;2;0;0;0;0;0;0;2;3;2;2;2;2;2;3;2;0;3;3;0;0;0;2;3;0;0;3;1;1;0;1;0;0;4;5;3;3;2;3;1;1;0;3
"K6467602159";2025;11021;"11";1;1;0;0;0;0;1;4;0;0;2;3;2;2;2;3;3;2;3;2;2;2;2;2;3;2;2;3;2;2;3;2;3;2;2;3;3;1;1;1;1;0;0;0;3;4;3;3;3;3;3;2;2;1
"K4167772152";2025;40070;"40";1;1;1;0;0;0;0;4;0;0;1;2;2;3;1;2;3;1;2;2;3;3;3;3;2;1;1;0;3;2;3;3;2;3;3;3;3;3;1;1;0;0;0;0;3;5;3;3;3;3;3;2;1;1
"K7267772150";2025;38327;"38";1;2;1;0;0;0;0;4;0;0;3;3;2;1;1;3;2;2;2;3;3;1;1;3;2;3;2;3;1;1;3;2;2;1;3;1;3;2;1;1;1;1;0;0;3;4;3;3;3;3;3;2;2;2
"K3167762160";2025;14002;"14";1;1;1;0;0;0;0;4;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;3;3;3;3;3;1;1;1;1;0;0;4;5;3;3;3;3;3;2;1;1
"K8667772150";2025;11045;"11";1;1;1;1;0;0;0;4;0;0;1;2;2;0;0;3;2;2;2;0;0;3;3;2;2;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;4;3;3;2;3;3;2;2;2;2
"K3867772154";2025;43014;"43";1;1;1;0;0;0;0;4;0;0;1;3;2;0;3;3;3;2;3;2;3;3;3;3;3;2;2;3;2;3;3;3;2;3;2;2;3;3;1;1;1;0;0;0;3;3;3;3;3;3;3;2;0;1
"K6267772153";2025;44042;"44";4;1;1;0;0;0;0;4;0;0;1;2;1;0;2;3;0;0;0;0;0;3;3;2;1;0;0;0;0;2;3;3;1;0;0;3;0;2;0;0;0;0;1;0;3;5;3;1;0;2;3;2;0;3
"K8367762159";2025;44010;"44";1;1;1;0;0;0;1;4;0;0;1;2;2;2;2;2;3;2;3;3;3;3;3;2;3;3;2;3;3;3;3;3;2;3;2;2;3;3;1;1;1;1;0;0;3;4;3;3;3;3;3;2;0;2
"K2467782151";2025;39118;"39";1;1;1;0;0;0;0;4;0;0;1;3;2;1;0;1;3;2;2;3;2;3;3;2;2;1;0;3;3;0;3;3;2;2;2;3;1;0;1;1;1;0;0;0;3;5;3;3;3;3;3;2;0;1
"K2267782152";2025;44011;"44";1;5;9;9;9;9;9;0;0;0;1;2;3;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;0;0;0;0;0;4;5;3;3;3;3;3;1;4;2
"K0967772160";2025;43018;"43";1;1;1;0;1;0;0;4;0;0;1;3;0;0;2;0;3;0;3;0;3;2;3;3;3;0;3;3;3;3;3;3;3;2;0;3;0;0;1;1;0;1;0;0;4;4;3;3;3;3;3;2;0;1
"K9867772155";2025;11029;"11";1;1;1;0;0;0;0;4;0;0;1;0;3;2;1;3;3;1;2;2;3;2;3;1;2;3;0;2;2;3;1;2;3;3;1;2;3;2;1;1;0;0;0;0;4;4;2;2;3;3;2;2;0;2
"K6067772158";2025;43013;"43";1;1;1;1;0;0;0;4;0;0;1;3;2;3;0;0;3;3;3;3;3;3;3;3;3;3;0;2;0;1;3;3;3;2;1;3;1;2;1;1;0;0;0;0;4;5;3;3;3;3;3;2;0;2
"K9167772156";2025;41068;"41";4;1;1;0;0;0;0;4;0;0;1;2;2;3;2;3;3;1;3;3;2;2;3;3;3;2;2;2;3;3;3;3;1;3;3;3;2;3;1;1;1;0;0;0;3;3;2;2;2;1;2;1;0;2
"K2267782154";2025;38004;"38";1;1;1;0;0;1;0;4;0;0;1;3;2;2;2;3;3;2;2;2;2;2;3;3;2;1;1;2;2;0;3;3;2;3;3;2;2;3;1;1;1;0;0;0;3;4;3;3;3;3;0;2;0;2
"K3667782154";2025;41056;"41";1;1;1;0;0;0;0;4;0;0;1;3;0;1;2;0;0;0;0;3;0;2;0;2;0;0;0;3;2;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;4;4;3;3;3;3;3;2;0;2
"K2967782155";2025;12057;"12";1;1;1;0;0;0;0;4;0;0;1;2;3;3;0;3;2;1;2;0;1;2;3;2;2;2;2;2;1;0;3;3;3;3;3;1;3;1;1;1;0;0;0;0;3;4;3;3;3;3;3;2;0;3
"K6067782153";2025;16035;"16";1;1;0;1;0;0;0;4;0;0;1;2;2;3;2;3;2;2;2;3;2;3;3;3;2;0;0;3;3;2;3;3;3;2;3;3;3;3;0;1;1;0;0;0;3;4;3;2;2;3;3;2;2;3
"K6067772160";2025;43034;"43";1;1;1;0;0;0;0;4;0;0;1;2;2;1;1;3;2;2;2;2;3;3;3;2;1;1;1;3;2;1;3;2;3;2;3;3;3;2;1;1;1;0;0;0;3;4;3;3;3;3;2;2;0;1
"K2267792151";2025;44016;"44";5;4;1;0;0;0;0;1;2;0;1;2;1;2;1;3;3;2;1;3;2;1;3;2;1;1;1;2;3;2;3;3;3;1;3;3;3;3;0;1;1;0;0;0;4;4;3;3;3;3;3;2;0;1
"K9167772160";2025;50919;"50";1;1;1;0;0;0;0;4;0;0;1;3;3;3;3;3;3;3;3;1;3;3;2;3;3;3;0;3;2;2;2;3;3;2;1;1;3;2;1;1;1;0;0;0;4;4;3;3;3;3;3;2;0;2
"K7967782155";2025;41056;"41";1;1;1;0;0;0;0;4;0;0;1;2;0;0;2;3;2;2;0;3;3;3;3;3;2;0;0;3;3;2;3;3;3;3;3;3;3;3;1;1;1;0;0;0;3;4;3;3;2;2;3;2;0;1
"K7267782156";2025;43018;"43";1;1;1;0;0;0;0;4;0;0;1;2;1;2;3;3;3;2;2;2;3;3;3;3;2;3;3;3;3;3;3;3;3;3;2;2;3;3;1;1;1;0;0;0;3;4;3;3;3;3;3;2;1;1
"K6567792150";2025;44010;"44";1;5;9;9;9;9;9;0;0;0;1;2;2;1;1;2;3;2;3;3;3;3;3;3;2;3;1;2;1;2;3;2;3;3;2;2;2;2;1;0;1;0;0;0;3;3;3;3;3;3;3;2;0;1
"K4867792152";2025;15303;"15";1;1;0;0;1;0;0;1;1;0;1;2;0;1;0;0;3;3;1;2;0;3;3;3;1;0;0;1;2;2;1;3;3;3;3;3;3;3;1;1;0;0;0;0;3;4;3;3;3;3;3;2;0;2
